StationID,PassengerType,Passenger,DateID
1,2,11219,20240723
2,1,10735,20240723
2,2,10599,20240723
3,1,3994,20240723
3,2,3941,20240723
4,1,6848,20240723
4,2,6915,20240723
5,1,5976,20240723
5,2,6848,20240723
6,1,12417,20240723
6,2,13109,20240723
7,1,3709,20240723
7,2,3948,20240723
8,1,14174,20240723
8,2,14140,20240723
1,1,13375,20240724
1,2,11067,20240724
2,1,10812,20240724
2,2,10710,20240724
3,1,4043,20240724
3,2,4059,20240724
4,1,7175,20240724
4,2,6971,20240724
5,1,6170,20240724
5,2,6806,20240724
6,1,12433,20240724
6,2,13612,20240724
7,1,3877,20240724
7,2,4048,20240724
8,1,13995,20240724
8,2,14607,20240724
1,1,13758,20240725
1,2,11790,20240725
2,1,10747,20240725
2,2,10687,20240725
3,1,4083,20240725
3,2,4036,20240725
4,1,7229,20240725
4,2,7103,20240725
5,1,6387,20240725
5,2,7121,20240725
6,1,13138,20240725
6,2,13816,20240725
7,1,3930,20240725
7,2,4181,20240725
8,1,14532,20240725
8,2,15070,20240725
1,1,14846,20240726
1,2,12497,20240726
2,1,11786,20240726
2,2,11280,20240726
3,1,4002,20240726
3,2,3896,20240726
4,1,7337,20240726
4,2,7211,20240726
5,1,6569,20240726
5,2,7038,20240726
6,1,13283,20240726
6,2,14650,20240726
7,1,4070,20240726
7,2,4321,20240726
8,1,15441,20240726
8,2,16441,20240726
1,1,12678,20240727
1,2,11121,20240727
2,1,8083,20240727
2,2,8061,20240727
3,1,1892,20240727
3,2,1814,20240727
4,1,4345,20240727
4,2,4473,20240727
5,1,4024,20240727
5,2,4400,20240727
6,1,8387,20240727
6,2,8923,20240727
7,1,3138,20240727
7,2,3296,20240727
8,1,11489,20240727
8,2,11948,20240727
1,1,12044,20240728
1,2,10685,20240728
2,1,7136,20240728
2,2,7376,20240728
3,1,1543,20240728
3,2,1548,20240728
4,1,4029,20240728
4,2,4029,20240728
5,1,3659,20240728
5,2,4076,20240728
6,1,7357,20240728
6,2,7982,20240728
7,1,3268,20240728
7,2,3019,20240728
8,1,10078,20240728
8,2,10399,20240728
1,1,12593,20240729
1,2,10367,20240729
2,1,6550,20240729
2,2,6813,20240729
3,1,1572,20240729
3,2,1450,20240729
4,1,3527,20240729
4,2,3674,20240729
5,1,3264,20240729
5,2,3890,20240729
6,1,6593,20240729
6,2,7563,20240729
7,1,2810,20240729
7,2,2816,20240729
8,1,9396,20240729
8,2,9732,20240729
1,1,13422,20240730
1,2,11453,20240730
2,1,10818,20240730
2,2,10783,20240730
3,1,4032,20240730
3,2,4013,20240730
4,1,7120,20240730
4,2,7102,20240730
5,1,6157,20240730
5,2,7171,20240730
6,1,12603,20240730
6,2,13553,20240730
7,1,3918,20240730
7,2,4157,20240730
8,1,14750,20240730
8,2,14588,20240730
1,1,13964,20240731
1,2,11934,20240731
2,1,10852,20240731
2,2,10808,20240731
3,1,4104,20240731
3,2,3988,20240731
4,1,7287,20240731
4,2,7096,20240731
5,1,6300,20240731
5,2,6999,20240731
6,1,12814,20240731
6,2,13745,20240731
7,1,4011,20240731
7,2,4096,20240731
8,1,14686,20240731
8,2,15352,20240731
1,1,14017,20240801
1,2,11328,20240801
2,1,10890,20240801
2,2,10457,20240801
3,1,4109,20240801
3,2,4146,20240801
4,1,7258,20240801
4,2,7106,20240801
5,1,6272,20240801
5,2,7166,20240801
6,1,12948,20240801
6,2,13819,20240801
7,1,4073,20240801
7,2,4370,20240801
8,1,14144,20240801
8,2,15319,20240801
1,1,14165,20240802
1,2,11573,20240802
2,1,11478,20240802
2,2,11248,20240802
3,1,3895,20240802
3,2,3903,20240802
4,1,7216,20240802
4,2,7075,20240802
5,1,6427,20240802
5,2,6980,20240802
6,1,12927,20240802
6,2,14169,20240802
7,1,4049,20240802
7,2,4254,20240802
8,1,14984,20240802
8,2,15939,20240802
1,1,13122,20240803
1,2,10630,20240803
2,1,9125,20240803
2,2,9104,20240803
3,1,2047,20240803
3,2,2037,20240803
4,1,4826,20240803
4,2,5033,20240803
5,1,4354,20240803
5,2,5330,20240803
6,1,8856,20240803
6,2,9214,20240803
7,1,3642,20240803
7,2,3766,20240803
8,1,12267,20240803
8,2,13125,20240803
1,1,11938,20240804
1,2,10370,20240804
2,1,7493,20240804
2,2,7438,20240804
3,1,1646,20240804
3,2,1625,20240804
4,1,3922,20240804
4,2,4252,20240804
5,1,4221,20240804
5,2,4766,20240804
6,1,7756,20240804
6,2,7669,20240804
7,1,3206,20240804
7,2,3190,20240804
8,1,10506,20240804
8,2,11378,20240804
1,1,12979,20240805
1,2,12199,20240805
2,1,10991,20240805
2,2,10722,20240805
3,1,4086,20240805
3,2,4166,20240805
4,1,7284,20240805
4,2,7244,20240805
5,1,6288,20240805
5,2,7272,20240805
6,1,13210,20240805
6,2,13570,20240805
7,1,4127,20240805
7,2,4236,20240805
8,1,15511,20240805
8,2,15067,20240805
1,1,12873,20240806
1,2,11817,20240806
2,1,10860,20240806
2,2,10632,20240806
3,1,4253,20240806
3,2,4232,20240806
4,1,7343,20240806
4,2,7360,20240806
5,1,6370,20240806
5,2,7302,20240806
6,1,13508,20240806
6,2,14089,20240806
7,1,3848,20240806
7,2,4265,20240806
8,1,15410,20240806
8,2,14768,20240806
1,1,13812,20240808
1,2,11858,20240808
2,1,11114,20240808
2,2,10530,20240808
3,1,4252,20240808
3,2,4011,20240808
4,1,7339,20240808
4,2,7357,20240808
5,1,6526,20240808
5,2,7234,20240808
6,1,13075,20240808
6,2,14271,20240808
7,1,4072,20240808
7,2,4444,20240808
8,1,14619,20240808
8,2,15104,20240808
1,1,14595,20240808
1,2,11894,20240808
2,1,11328,20240808
2,2,10599,20240808
3,1,4303,20240808
3,2,4132,20240808
4,1,7365,20240808
4,2,7183,20240808
5,1,6815,20240808
5,2,7176,20240808
6,1,13259,20240808
6,2,14762,20240808
7,1,4200,20240808
7,2,4539,20240808
8,1,14687,20240808
8,2,16267,20240808
1,1,15876,20240809
1,2,13002,20240809
2,1,12459,20240809
2,2,11241,20240809
3,1,4249,20240809
3,2,4140,20240809
4,1,7624,20240809
4,2,7491,20240809
5,1,7142,20240809
5,2,7602,20240809
6,1,14040,20240809
6,2,15903,20240809
7,1,4203,20240809
7,2,4582,20240809
8,1,16007,20240809
8,2,17639,20240809
1,1,13875,20240810
1,2,11248,20240810
2,1,8466,20240810
2,2,7896,20240810
3,1,2073,20240810
3,2,1965,20240810
4,1,4729,20240810
4,2,4774,20240810
5,1,4491,20240810
5,2,4707,20240810
6,1,8567,20240810
6,2,9771,20240810
7,1,3489,20240810
7,2,3853,20240810
8,1,11317,20240810
8,2,12793,20240810
1,1,12389,20240811
1,2,11036,20240811
2,1,7125,20240811
2,2,7143,20240811
3,1,1600,20240811
3,2,1557,20240811
4,1,3884,20240811
4,2,3911,20240811
5,1,3688,20240811
5,2,4123,20240811
6,1,7194,20240811
6,2,7787,20240811
7,1,3501,20240811
7,2,3333,20240811
8,1,10272,20240811
8,2,10763,20240811
1,1,13588,20240812
1,2,11353,20240812
2,1,6676,20240812
2,2,6860,20240812
3,1,1468,20240812
3,2,1359,20240812
4,1,3512,20240812
4,2,3479,20240812
5,1,3342,20240812
5,2,3968,20240812
6,1,6765,20240812
6,2,7877,20240812
7,1,3022,20240812
7,2,3026,20240812
8,1,9644,20240812
8,2,10095,20240812
1,1,14093,20240813
1,2,12622,20240813
2,1,11003,20240813
2,2,10863,20240813
3,1,4178,20240813
3,2,4245,20240813
4,1,7278,20240813
4,2,7316,20240813
5,1,6397,20240813
5,2,7183,20240813
6,1,13666,20240813
6,2,14463,20240813
7,1,4049,20240813
7,2,4259,20240813
8,1,15682,20240813
8,2,15395,20240813
1,1,14403,20240814
1,2,12526,20240814
2,1,10752,20240814
2,2,10836,20240814
3,1,4182,20240814
3,2,4252,20240814
4,1,7326,20240814
4,2,7389,20240814
5,1,6583,20240814
5,2,7057,20240814
6,1,13620,20240814
6,2,14306,20240814
7,1,4206,20240814
7,2,4380,20240814
8,1,15149,20240814
8,2,15475,20240814
1,1,14945,20240815
1,2,12563,20240815
2,1,11128,20240815
2,2,10809,20240815
3,1,4200,20240815
3,2,4204,20240815
4,1,7348,20240815
4,2,7400,20240815
5,1,6400,20240815
5,2,7203,20240815
6,1,13566,20240815
6,2,14579,20240815
7,1,4294,20240815
7,2,4526,20240815
8,1,15427,20240815
8,2,16024,20240815
1,1,15764,20240816
1,2,14110,20240816
2,1,11676,20240816
2,2,11098,20240816
3,1,4099,20240816
3,2,4070,20240816
4,1,7524,20240816
4,2,7450,20240816
5,1,6821,20240816
5,2,7318,20240816
6,1,14120,20240816
6,2,15359,20240816
7,1,4554,20240816
7,2,4613,20240816
8,1,16611,20240816
8,2,17151,20240816
1,1,13469,20240817
1,2,12129,20240817
2,1,8275,20240817
2,2,8233,20240817
3,1,2145,20240817
3,2,2038,20240817
4,1,5006,20240817
4,2,4780,20240817
5,1,4503,20240817
5,2,4929,20240817
6,1,8758,20240817
6,2,9578,20240817
7,1,3817,20240817
7,2,3586,20240817
8,1,12195,20240817
8,2,12895,20240817
1,1,12406,20240818
1,2,11626,20240818
2,1,7180,20240818
2,2,7183,20240818
3,1,1719,20240818
3,2,1635,20240818
4,1,3988,20240818
4,2,4049,20240818
5,1,3709,20240818
5,2,4220,20240818
6,1,7704,20240818
6,2,8080,20240818
7,1,3200,20240818
7,2,2953,20240818
8,1,10735,20240818
8,2,10895,20240818
1,1,13564,20240819
1,2,13199,20240819
2,1,11205,20240819
2,2,10980,20240819
3,1,4229,20240819
3,2,4243,20240819
4,1,7358,20240819
4,2,7072,20240819
5,1,6342,20240819
5,2,7121,20240819
6,1,13420,20240819
6,2,13941,20240819
7,1,3950,20240819
7,2,4229,20240819
8,1,15637,20240819
8,2,14920,20240819
1,1,13143,20240820
1,2,12379,20240820
2,1,10901,20240820
2,2,10735,20240820
3,1,4347,20240820
3,2,4317,20240820
4,1,7459,20240820
4,2,7280,20240820
5,1,6506,20240820
5,2,7155,20240820
6,1,13554,20240820
6,2,14043,20240820
7,1,3915,20240820
7,2,4168,20240820
8,1,15158,20240820
8,2,14906,20240820
1,1,13366,20240821
1,2,12141,20240821
2,1,10925,20240821
2,2,10535,20240821
3,1,4298,20240821
3,2,4300,20240821
4,1,7366,20240821
4,2,7258,20240821
5,1,6478,20240821
5,2,6986,20240821
6,1,13294,20240821
6,2,14028,20240821
7,1,3963,20240821
7,2,4248,20240821
8,1,14814,20240821
8,2,15008,20240821
1,1,14053,20240822
1,2,12277,20240822
2,1,10941,20240822
2,2,10561,20240822
3,1,4284,20240822
3,2,4315,20240822
4,1,7456,20240822
4,2,7514,20240822
5,1,6788,20240822
5,2,7437,20240822
6,1,13725,20240822
6,2,14431,20240822
7,1,3968,20240822
7,2,4247,20240822
8,1,15016,20240822
8,2,15449,20240822
1,1,15382,20240823
1,2,13080,20240823
2,1,11417,20240823
2,2,11369,20240823
3,1,4529,20240823
3,2,3988,20240823
4,1,7517,20240823
4,2,7699,20240823
5,1,6991,20240823
5,2,7673,20240823
6,1,14223,20240823
6,2,15117,20240823
7,1,4242,20240823
7,2,4468,20240823
8,1,16029,20240823
8,2,16936,20240823
1,1,13132,20240824
1,2,11500,20240824
2,1,7944,20240824
2,2,7772,20240824
3,1,2028,20240824
3,2,2017,20240824
4,1,4755,20240824
4,2,4764,20240824
5,1,4733,20240824
5,2,5209,20240824
6,1,8569,20240824
6,2,9341,20240824
7,1,3457,20240824
7,2,3612,20240824
8,1,11900,20240824
8,2,12303,20240824
1,1,12348,20240825
1,2,11462,20240825
2,1,7439,20240825
2,2,7562,20240825
3,1,1682,20240825
3,2,1738,20240825
4,1,4441,20240825
4,2,4314,20240825
5,1,4192,20240825
5,2,4784,20240825
6,1,7872,20240825
6,2,8340,20240825
7,1,3354,20240825
7,2,3165,20240825
8,1,11131,20240825
8,2,11094,20240825
1,1,13555,20240826
1,2,13329,20240826
2,1,10624,20240826
2,2,10346,20240826
3,1,4186,20240826
3,2,4034,20240826
4,1,7052,20240826
4,2,7049,20240826
5,1,6639,20240826
5,2,7098,20240826
6,1,13311,20240826
6,2,13780,20240826
7,1,4067,20240826
7,2,4179,20240826
8,1,15253,20240826
8,2,14872,20240826
1,1,12701,20240827
1,2,12803,20240827
2,1,10869,20240827
2,2,10617,20240827
3,1,4323,20240827
3,2,4408,20240827
4,1,7379,20240827
4,2,7305,20240827
5,1,6863,20240827
5,2,7245,20240827
6,1,13351,20240827
6,2,13816,20240827
7,1,4057,20240827
7,2,4208,20240827
8,1,15586,20240827
8,2,14727,20240827
1,1,13143,20240828
1,2,12070,20240828
2,1,10713,20240828
2,2,10305,20240828
3,1,4279,20240828
3,2,4199,20240828
4,1,7207,20240828
4,2,7268,20240828
5,1,6570,20240828
5,2,6931,20240828
6,1,13078,20240828
6,2,13891,20240828
7,1,4118,20240828
7,2,4247,20240828
8,1,14738,20240828
8,2,14935,20240828
1,1,13713,20240829
1,2,12211,20240829
2,1,10598,20240829
2,2,10243,20240829
3,1,4221,20240829
3,2,4209,20240829
4,1,7235,20240829
4,2,7070,20240829
5,1,6538,20240829
5,2,6982,20240829
6,1,13016,20240829
6,2,13934,20240829
7,1,4072,20240829
7,2,4142,20240829
8,1,14584,20240829
8,2,15186,20240829
1,1,15237,20240830
1,2,12516,20240830
2,1,11317,20240830
2,2,11197,20240830
3,1,4234,20240830
3,2,4276,20240830
4,1,7625,20240830
4,2,7436,20240830
5,1,6824,20240830
5,2,7312,20240830
6,1,13490,20240830
6,2,14835,20240830
7,1,4184,20240830
7,2,4257,20240830
8,1,16134,20240830
8,2,17216,20240830
1,1,13423,20240831
1,2,11371,20240831
2,1,8601,20240831
2,2,8313,20240831
3,1,2205,20240831
3,2,2202,20240831
4,1,5066,20240831
4,2,5103,20240831
5,1,4841,20240831
5,2,5138,20240831
6,1,8432,20240831
6,2,9857,20240831
7,1,3695,20240831
7,2,3523,20240831
8,1,12521,20240831
8,2,13277,20240831
1,1,12155,20240901
1,2,11634,20240901
2,1,7636,20240901
2,2,7868,20240901
3,1,1790,20240901
3,2,1649,20240901
4,1,4196,20240901
4,2,4286,20240901
5,1,4187,20240901
5,2,4973,20240901
6,1,8145,20240901
6,2,8298,20240901
7,1,3313,20240901
7,2,3068,20240901
8,1,11745,20240901
8,2,11391,20240901
1,1,13099,20240902
1,2,13186,20240902
2,1,11243,20240902
2,2,10827,20240902
3,1,4235,20240902
3,2,4261,20240902
4,1,7164,20240902
4,2,7180,20240902
5,1,6606,20240902
5,2,7171,20240902
6,1,13473,20240902
6,2,14012,20240902
7,1,3980,20240902
7,2,4085,20240902
8,1,15945,20240902
8,2,15023,20240902
1,1,13071,20240903
1,2,12210,20240903
2,1,10972,20240903
2,2,10860,20240903
3,1,4313,20240903
3,2,4289,20240903
4,1,7552,20240903
4,2,7608,20240903
5,1,6811,20240903
5,2,7369,20240903
6,1,13439,20240903
6,2,14087,20240903
7,1,3802,20240903
7,2,4063,20240903
8,1,15488,20240903
8,2,14962,20240903
1,1,12974,20240904
1,2,11877,20240904
2,1,11070,20240904
2,2,10631,20240904
3,1,4447,20240904
3,2,4411,20240904
4,1,7442,20240904
4,2,7301,20240904
5,1,6888,20240904
5,2,7499,20240904
6,1,13198,20240904
6,2,14175,20240904
7,1,4030,20240904
7,2,4074,20240904
8,1,14905,20240904
8,2,14986,20240904
1,1,13673,20240905
1,2,11483,20240905
2,1,11089,20240905
2,2,10640,20240905
3,1,4281,20240905
3,2,4289,20240905
4,1,7459,20240905
4,2,7362,20240905
5,1,6572,20240905
5,2,6930,20240905
6,1,12878,20240905
6,2,14092,20240905
7,1,3823,20240905
7,2,4098,20240905
8,1,14443,20240905
8,2,15324,20240905
1,1,14405,20240906
1,2,12146,20240906
2,1,11938,20240906
2,2,11343,20240906
3,1,4346,20240906
3,2,4147,20240906
4,1,7533,20240906
4,2,7599,20240906
5,1,6911,20240906
5,2,7493,20240906
6,1,13359,20240906
6,2,14719,20240906
7,1,4130,20240906
7,2,4188,20240906
8,1,15526,20240906
8,2,16513,20240906
1,1,11993,20240907
1,2,10886,20240907
2,1,8405,20240907
2,2,8392,20240907
3,1,2171,20240907
3,2,2119,20240907
4,1,4889,20240907
4,2,4826,20240907
5,1,4635,20240907
5,2,5157,20240907
6,1,8358,20240907
6,2,8967,20240907
7,1,3182,20240907
7,2,3397,20240907
8,1,11754,20240907
8,2,11643,20240907
1,1,11660,20240908
1,2,11427,20240908
2,1,7234,20240908
2,2,7519,20240908
3,1,1729,20240908
3,2,1687,20240908
4,1,4019,20240908
4,2,4140,20240908
5,1,3854,20240908
5,2,4395,20240908
6,1,7226,20240908
6,2,7624,20240908
7,1,3070,20240908
7,2,3059,20240908
8,1,10945,20240908
8,2,9886,20240908
1,1,12186,20240909
1,2,11910,20240909
2,1,11174,20240909
2,2,10604,20240909
3,1,4245,20240909
3,2,4087,20240909
4,1,6922,20240909
4,2,6993,20240909
5,1,6458,20240909
5,2,7081,20240909
6,1,12868,20240909
6,2,13630,20240909
7,1,3731,20240909
7,2,3951,20240909
8,1,14741,20240909
8,2,14069,20240909
1,1,11820,20240910
1,2,11464,20240910
2,1,9111,20240910
2,2,10702,20240910
3,1,3457,20240910
3,2,4340,20240910
4,1,6430,20240910
4,2,7291,20240910
5,1,6135,20240910
5,2,7409,20240910
6,1,13332,20240910
6,2,9290,20240910
7,1,3680,20240910
7,2,3950,20240910
8,1,14583,20240910
8,2,14102,20240910
1,1,12726,20240911
1,2,10705,20240911
2,1,10713,20240911
2,2,10658,20240911
3,1,4307,20240911
3,2,4231,20240911
4,1,7108,20240911
4,2,7082,20240911
5,1,6365,20240911
5,2,7133,20240911
6,1,12904,20240911
6,2,13629,20240911
7,1,3604,20240911
7,2,3869,20240911
8,1,13879,20240911
8,2,14299,20240911
1,1,13794,20240912
1,2,11120,20240912
2,1,10958,20240912
2,2,10537,20240912
3,1,4281,20240912
3,2,4238,20240912
4,1,7174,20240912
4,2,7117,20240912
5,1,6466,20240912
5,2,7070,20240912
6,1,12823,20240912
6,2,14181,20240912
7,1,3652,20240912
7,2,3921,20240912
8,1,14159,20240912
8,2,15123,20240912
1,1,14762,20240913
1,2,11360,20240913
2,1,11224,20240913
2,2,11046,20240913
3,1,4038,20240913
3,2,3997,20240913
4,1,7230,20240913
4,2,7243,20240913
5,1,6434,20240913
5,2,7348,20240913
6,1,12952,20240913
6,2,13355,20240913
7,1,3691,20240913
7,2,4221,20240913
8,1,14737,20240913
8,2,16498,20240913
1,1,14436,20240914
1,2,10395,20240914
2,1,7779,20240914
2,2,7784,20240914
3,1,2168,20240914
3,2,2159,20240914
4,1,4554,20240914
4,2,4538,20240914
5,1,4503,20240914
5,2,5059,20240914
6,1,8237,20240914
6,2,9697,20240914
7,1,3268,20240914
7,2,3639,20240914
8,1,11088,20240914
8,2,12762,20240914
1,1,13201,20240915
1,2,10980,20240915
2,1,6993,20240915
2,2,7119,20240915
3,1,1503,20240915
3,2,1469,20240915
4,1,3714,20240915
4,2,3908,20240915
5,1,3796,20240915
5,2,4137,20240915
6,1,7116,20240915
6,2,7889,20240915
7,1,3138,20240915
7,2,3204,20240915
8,1,10193,20240915
8,2,10948,20240915
1,1,12908,20240916
1,2,12783,20240916
2,1,10976,20240916
2,2,10660,20240916
3,1,4154,20240916
3,2,4121,20240916
4,1,7053,20240916
4,2,7051,20240916
5,1,6373,20240916
5,2,7021,20240916
6,1,13118,20240916
6,2,13819,20240916
7,1,3947,20240916
7,2,4006,20240916
8,1,15526,20240916
8,2,14594,20240916
1,1,12868,20240917
1,2,13121,20240917
2,1,11096,20240917
2,2,10916,20240917
3,1,4265,20240917
3,2,4275,20240917
4,1,7349,20240917
4,2,7295,20240917
5,1,6606,20240917
5,2,7180,20240917
6,1,13451,20240917
6,2,13859,20240917
7,1,4200,20240917
7,2,4195,20240917
8,1,16221,20240917
8,2,15215,20240917
1,1,13166,20240918
1,2,12168,20240918
2,1,10520,20240918
2,2,10572,20240918
3,1,4158,20240918
3,2,4256,20240918
4,1,7066,20240918
4,2,7239,20240918
5,1,6350,20240918
5,2,7311,20240918
6,1,13237,20240918
6,2,13482,20240918
7,1,3744,20240918
7,2,4079,20240918
8,1,15545,20240918
8,2,14679,20240918
1,1,13347,20240919
1,2,11309,20240919
2,1,10871,20240919
2,2,10747,20240919
3,1,4126,20240919
3,2,4156,20240919
4,1,7084,20240919
4,2,7161,20240919
5,1,6532,20240919
5,2,7228,20240919
6,1,13049,20240919
6,2,13640,20240919
7,1,3829,20240919
7,2,4110,20240919
8,1,14491,20240919
8,2,14978,20240919
1,1,14089,20240920
1,2,12246,20240920
2,1,11397,20240920
2,2,11275,20240920
3,1,4109,20240920
3,2,4076,20240920
4,1,7379,20240920
4,2,7349,20240920
5,1,6577,20240920
5,2,7449,20240920
6,1,13389,20240920
6,2,14320,20240920
7,1,4016,20240920
7,2,3990,20240920
8,1,15364,20240920
8,2,15615,20240920
1,1,12713,20240921
1,2,10933,20240921
2,1,7765,20240921
2,2,7819,20240921
3,1,1948,20240921
3,2,1974,20240921
4,1,4550,20240921
4,2,4577,20240921
5,1,4204,20240921
5,2,4734,20240921
6,1,8157,20240921
6,2,8893,20240921
7,1,3468,20240921
7,2,3488,20240921
8,1,11462,20240921
8,2,11849,20240921
1,1,11650,20240922
1,2,11153,20240922
2,1,6721,20240922
2,2,6891,20240922
3,1,1631,20240922
3,2,1660,20240922
4,1,3836,20240922
4,2,3976,20240922
5,1,3660,20240922
5,2,4023,20240922
6,1,7009,20240922
6,2,7391,20240922
7,1,3020,20240922
7,2,2989,20240922
8,1,10278,20240922
8,2,9722,20240922
1,1,12354,20240923
1,2,11736,20240923
2,1,10472,20240923
2,2,10184,20240923
3,1,4037,20240923
3,2,3622,20240923
4,1,6671,20240923
4,2,6790,20240923
5,1,6078,20240923
5,2,6792,20240923
6,1,12273,20240923
6,2,12798,20240923
7,1,3647,20240923
7,2,3663,20240923
8,1,14078,20240923
8,2,14025,20240923
1,1,12115,20240924
1,2,11054,20240924
2,1,10497,20240924
2,2,10291,20240924
3,1,4033,20240924
3,2,3942,20240924
4,1,6758,20240924
4,2,6563,20240924
5,1,6469,20240924
5,2,6775,20240924
6,1,12189,20240924
6,2,13195,20240924
7,1,3621,20240924
7,2,3779,20240924
8,1,13972,20240924
8,2,14055,20240924
1,1,12833,20240925
1,2,10970,20240925
2,1,10770,20240925
2,2,10445,20240925
3,1,4087,20240925
3,2,4092,20240925
4,1,7045,20240925
4,2,6911,20240925
5,1,6311,20240925
5,2,7009,20240925
6,1,12542,20240925
6,2,13461,20240925
7,1,3651,20240925
7,2,4048,20240925
8,1,14116,20240925
8,2,14419,20240925
1,1,13207,20240926
1,2,10803,20240926
2,1,11109,20240926
2,2,10473,20240926
3,1,4189,20240926
3,2,3985,20240926
4,1,7095,20240926
4,2,6910,20240926
5,1,6249,20240926
5,2,7068,20240926
6,1,12273,20240926
6,2,13451,20240926
7,1,3643,20240926
7,2,4087,20240926
8,1,14015,20240926
8,2,15003,20240926
1,1,14747,20240927
1,2,11874,20240927
2,1,11402,20240927
2,2,10865,20240927
3,1,3950,20240927
3,2,3820,20240927
4,1,7156,20240927
4,2,7114,20240927
5,1,6626,20240927
5,2,7159,20240927
6,1,12639,20240927
6,2,14142,20240927
7,1,3852,20240927
7,2,4144,20240927
8,1,14969,20240927
8,2,16223,20240927
1,1,13503,20240928
1,2,10313,20240928
2,1,8295,20240928
2,2,8247,20240928
3,1,2011,20240928
3,2,2074,20240928
4,1,4827,20240928
4,2,4833,20240928
5,1,4534,20240928
5,2,5181,20240928
6,1,8349,20240928
6,2,9595,20240928
7,1,3400,20240928
7,2,3514,20240928
8,1,11835,20240928
8,2,12997,20240928
1,1,12516,20240929
1,2,10606,20240929
2,1,7177,20240929
2,2,7033,20240929
3,1,1592,20240929
3,2,1680,20240929
4,1,4016,20240929
4,2,4071,20240929
5,1,4291,20240929
5,2,4733,20240929
6,1,7176,20240929
6,2,7793,20240929
7,1,3175,20240929
7,2,3083,20240929
8,1,10132,20240929
8,2,11076,20240929
1,1,13368,20240930
1,2,11478,20240930
2,1,11012,20240930
2,2,10622,20240930
3,1,4077,20240930
3,2,3977,20240930
4,1,6823,20240930
4,2,6853,20240930
5,1,6399,20240930
5,2,7114,20240930
6,1,12503,20240930
6,2,13459,20240930
7,1,3710,20240930
7,2,3912,20240930
8,1,14823,20240930
8,2,15300,20240930
1,1,13337,20241001
1,2,10903,20241001
2,1,10754,20241001
2,2,10609,20241001
3,1,4093,20241001
3,2,4029,20241001
4,1,7092,20241001
4,2,7015,20241001
5,1,6561,20241001
5,2,7299,20241001
6,1,12428,20241001
6,2,13436,20241001
7,1,3992,20241001
7,2,4172,20241001
8,1,14557,20241001
8,2,15351,20241001
1,1,13196,20241002
1,2,11021,20241002
2,1,10884,20241002
2,2,10672,20241002
3,1,4154,20241002
3,2,4154,20241002
4,1,6989,20241002
4,2,6671,20241002
5,1,6453,20241002
5,2,7168,20241002
6,1,12282,20241002
6,2,13336,20241002
7,1,3744,20241002
7,2,4102,20241002
8,1,14675,20241002
8,2,15253,20241002
1,1,13958,20241003
1,2,11480,20241003
2,1,10937,20241003
2,2,10847,20241003
3,1,4073,20241003
3,2,3950,20241003
4,1,7013,20241003
4,2,7091,20241003
5,1,6622,20241003
5,2,7325,20241003
6,1,12898,20241003
6,2,13892,20241003
7,1,4074,20241003
7,2,4444,20241003
8,1,15617,20241003
8,2,16163,20241003
1,1,14839,20241004
1,2,12492,20241004
2,1,11374,20241004
2,2,11097,20241004
3,1,3972,20241004
3,2,3860,20241004
4,1,7292,20241004
4,2,7265,20241004
5,1,6993,20241004
5,2,7743,20241004
6,1,13366,20241004
6,2,14726,20241004
7,1,4152,20241004
7,2,4407,20241004
8,1,16663,20241004
8,2,17061,20241004
1,1,12786,20241005
1,2,11479,20241005
2,1,8618,20241005
2,2,8566,20241005
3,1,2065,20241005
3,2,2059,20241005
4,1,4976,20241005
4,2,4831,20241005
5,1,4740,20241005
5,2,4788,20241005
6,1,8362,20241005
6,2,9227,20241005
7,1,3613,20241005
7,2,3706,20241005
8,1,12531,20241005
8,2,13035,20241005
1,1,11190,20241006
1,2,10503,20241006
2,1,7433,20241006
2,2,7381,20241006
3,1,1654,20241006
3,2,1672,20241006
4,1,3928,20241006
4,2,4085,20241006
5,1,4201,20241006
5,2,4573,20241006
6,1,7207,20241006
6,2,7811,20241006
7,1,3295,20241006
7,2,3071,20241006
8,1,10706,20241006
8,2,10518,20241006
1,1,12555,20241007
1,2,12689,20241007
2,1,10990,20241007
2,2,10702,20241007
3,1,4220,20241007
3,2,4072,20241007
4,1,7002,20241007
4,2,7099,20241007
5,1,6487,20241007
5,2,6944,20241007
6,1,12743,20241007
6,2,13163,20241007
7,1,3841,20241007
7,2,3956,20241007
8,1,15566,20241007
8,2,14779,20241007
1,1,12395,20241008
1,2,12375,20241008
2,1,11173,20241008
2,2,10792,20241008
3,1,4202,20241008
3,2,4211,20241008
4,1,7147,20241008
4,2,7130,20241008
5,1,6638,20241008
5,2,7284,20241008
6,1,12941,20241008
6,2,13342,20241008
7,1,3819,20241008
7,2,3861,20241008
8,1,15660,20241008
8,2,14980,20241008
1,1,12778,20241009
1,2,12220,20241009
2,1,10937,20241009
2,2,10579,20241009
3,1,4215,20241009
3,2,4175,20241009
4,1,7190,20241009
4,2,7021,20241009
5,1,6498,20241009
5,2,6958,20241009
6,1,12946,20241009
6,2,13602,20241009
7,1,3774,20241009
7,2,3946,20241009
8,1,14843,20241009
8,2,14680,20241009
1,1,13680,20241010
1,2,12428,20241010
2,1,11182,20241010
2,2,10964,20241010
3,1,4203,20241010
3,2,4217,20241010
4,1,7207,20241010
4,2,7286,20241010
